# plWordNet	pol	http://plwordnet.pwr.wroc.pl/wordnet/	wordnet
01032040-n	lemma	nabożeństwo
01034925-n	lemma	sakrament
01035504-n	lemma	Ostatnia Wieczerza
01035853-n	lemma	komunia
01035853-n	lemma	eucharystia
01036903-n	lemma	małżeństwo
01036903-n	lemma	stan małżeński
01036996-n	lemma	żeniaczka
01036996-n	lemma	ożenek
01037577-n	lemma	ślub cywilny
01037819-n	lemma	chrzest
01038761-n	lemma	konfirmacja
01038761-n	lemma	bierzmowanie
01039307-n	lemma	spowiedź
01039637-n	lemma	ostatni sakrament
01039822-n	lemma	święcenia
01040128-n	lemma	beatyfikacja
01040390-n	lemma	kanonizacja
01041968-n	lemma	modlitwa
01041968-n	lemma	modły
01042242-n	lemma	ofiara Chleba i Wina
01042242-n	lemma	eucharystia
01042242-n	lemma	Przenajświętsza Ofiara
01042242-n	lemma	msza święta
01042242-n	lemma	Najświętsza Ofiara
01042242-n	lemma	Przenajświętsza Ofiara Ołtarza
01042242-n	lemma	msza
01042242-n	lemma	Najświętsza Ofiara Ołtarza
01042578-n	lemma	cicha msza
01042764-n	lemma	cicha modlitwa
01042998-n	lemma	bhakti
01043333-n	lemma	droga krzyżowa
01043989-n	lemma	adoracja
01044084-n	lemma	idololatria
01044084-n	lemma	idolatria
01044363-n	lemma	ikonolatria
01045202-n	lemma	antropolatria
01045807-n	lemma	astrolatria
01046348-n	lemma	heliolatria
01046441-n	lemma	zoolatria
01046441-n	lemma	animalizm
01055065-n	lemma	konkubinat
01056411-n	lemma	postój
01082548-n	lemma	dekolonizacja
01092974-n	lemma	handel elektroniczny
01092974-n	lemma	e-handel
01092974-n	lemma	e-commerce
01098698-n	lemma	finanse
01098968-n	lemma	finanse przedsiębiorstw
01099109-n	lemma	finansowanie
01099436-n	lemma	inwestycje
01100273-n	lemma	bankowość
01103000-n	lemma	typografia
01114055-n	lemma	narkobiznes
01114172-n	lemma	symonia
01114172-n	lemma	świętokupstwo
01115734-n	lemma	aukcja holenderska
01116026-n	lemma	telemarketing
01120348-n	lemma	tapicerka
01120348-n	lemma	tapicerstwo
01122938-n	lemma	amortyzacja
01128806-n	lemma	monopolizm
01128806-n	lemma	monopolizacja
01133760-n	lemma	dyrygentura
01139830-n	lemma	certyfikacja
01145015-n	lemma	pucz
01145015-n	lemma	zamach stanu
01151605-n	lemma	internacjonalizacja
01151605-n	lemma	umiędzynarodowienie
01151788-n	lemma	komunizacja
01153548-n	lemma	dyskryminacja
01155465-n	lemma	sekularyzacja
01155465-n	lemma	zeświecczenie
01155465-n	lemma	laicyzacja
01155893-n	lemma	seksizm
01170502-n	lemma	rozruchy
01170502-n	lemma	ruchawka
01170502-n	lemma	zamieszki
01170502-n	lemma	tumult
01170502-n	lemma	wrzenie
01171644-n	lemma	szermierstwo
01171644-n	lemma	szermierka
01182654-n	lemma	pozew
01182654-n	lemma	powództwo
01185292-n	lemma	adopcja
01185292-n	lemma	przysposobienie
01185611-n	lemma	odwołanie
01201021-n	lemma	separacjonizm
01201021-n	lemma	separatyzm
01201021-n	lemma	secesjonizm
01201271-n	lemma	rozwód
01202415-n	lemma	integracja
01203277-n	lemma	burza mózgów
01215036-n	lemma	sponsoring
01232091-n	lemma	sesja
01233156-n	lemma	wizyta
01233156-n	lemma	odwiedziny
01234345-n	lemma	nieobecność
01234345-n	lemma	niebytność
01234345-n	lemma	absencja
01237294-n	lemma	demokratyzacja
01237415-n	lemma	konsolidacja
01248608-n	lemma	immatrykulacja
01254473-n	lemma	teleportacja
01255302-n	lemma	karaoke
01258852-n	lemma	kasacja
01313093-n	lemma	zwierzęta
01317541-n	lemma	zwierzę hodowlane
01325417-n	lemma	róg
01325658-n	lemma	poroże
01326291-n	lemma	drobnoustrój
01327028-n	lemma	anaerobiont
01327028-n	lemma	beztlenowiec
01328702-n	lemma	wirus
01330126-n	lemma	adenowirus
01332009-n	lemma	ebola
01334862-n	lemma	fag
01334862-n	lemma	bakteriofag
01336282-n	lemma	retrowirus
01336718-n	lemma	HIV
01337915-n	lemma	enterowirus
01341876-n	lemma	organizmy prokariotyczne
01341876-n	lemma	anukleobionty
01341876-n	lemma	bezjądrowce
01341876-n	lemma	prokariota
01341876-n	lemma	akariobionty
01341876-n	lemma	prokarioty
01341876-n	lemma	prokarionty
01347431-n	lemma	archeobakterie
01347431-n	lemma	archeany
01347431-n	lemma	archeony
